Date,Device,Vehicle,Spend
2021-08-03,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-04,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-05,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-06,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-07,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-08,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-09,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-10,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-11,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-12,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-13,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-14,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-15,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-16,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-17,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-18,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-19,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-20,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-21,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-22,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-23,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-24,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-25,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-26,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-27,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-28,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-08-29,Amazon Fire,Amazon 8/21 25% SOV Inline Banner -WWE Summerslam,5000.0
2021-03-29,Playstation,Playstation Grid Hero WWE Network,289.14
2021-03-30,Playstation,Playstation Grid Hero WWE Network,289.14
2021-03-31,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-01,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-02,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-03,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-04,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-05,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-06,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-07,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-08,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-09,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-10,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-11,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-12,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-13,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-14,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-15,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-16,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-17,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-18,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-19,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-20,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-21,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-22,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-23,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-24,Playstation,Playstation Grid Hero WWE Network,289.14
2021-04-25,Playstation,Playstation Grid Hero WWE Network,289.14
2021-03-01,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-02,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-03,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-04,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-05,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-06,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-07,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-08,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-09,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-10,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-11,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-12,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-13,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-14,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-15,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-16,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-17,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-18,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-19,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-20,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-21,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-22,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-23,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-24,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-25,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-26,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-27,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-28,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),626.97
2021-03-29,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-03-30,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-03-31,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-01,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-02,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-03,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-04,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-05,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-06,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-07,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-08,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-09,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-10,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-11,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-12,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-13,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-14,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-15,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-16,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-17,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-18,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-19,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-20,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-21,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-22,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-23,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-24,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-04-25,Playstation,Playstation Main Line Title WWE ( Apps_ Explore),869.61
2021-07-26,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-07-27,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-07-28,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-07-29,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-07-30,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-07-31,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-01,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-02,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-03,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-04,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-05,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-06,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-07,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-08,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-09,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-10,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-11,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-12,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-13,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-14,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-15,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-16,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-17,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-18,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-19,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-20,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-21,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-22,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-23,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-24,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-25,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-26,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-27,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-28,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-08-29,Playstation,Playstation 50% Main Featured 8/21 Takeover - WWE Summerslam,3154.29
2021-03-01,Roku,Roku Native Display WWE ACR,6472.48
2021-03-02,Roku,Roku Native Display WWE ACR,6472.48
2021-03-03,Roku,Roku Native Display WWE ACR,6472.48
2021-03-04,Roku,Roku Native Display WWE ACR,6472.48
2021-03-05,Roku,Roku Native Display WWE ACR,6472.48
2021-03-06,Roku,Roku Native Display WWE ACR,6472.48
2021-03-07,Roku,Roku Native Display WWE ACR,6472.48
2021-03-08,Roku,Roku Native Display WWE ACR,6472.48
2021-03-09,Roku,Roku Native Display WWE ACR,6472.48
2021-03-10,Roku,Roku Native Display WWE ACR,6472.48
2021-03-11,Roku,Roku Native Display WWE ACR,6472.48
2021-03-12,Roku,Roku Native Display WWE ACR,6472.48
2021-03-13,Roku,Roku Native Display WWE ACR,6472.48
2021-03-14,Roku,Roku Native Display WWE ACR,6472.48
2021-03-15,Roku,Roku Native Display WWE ACR,6472.48
2021-03-16,Roku,Roku Native Display WWE ACR,6472.48
2021-03-17,Roku,Roku Native Display WWE ACR,6472.48
2021-03-18,Roku,Roku Native Display WWE ACR,6472.48
2021-03-19,Roku,Roku Native Display WWE ACR,6472.48
2021-03-20,Roku,Roku Native Display WWE ACR,6472.48
2021-03-21,Roku,Roku Native Display WWE ACR,6472.48
2021-03-22,Roku,Roku Native Display WWE ACR,6472.48
2021-03-23,Roku,Roku Native Display WWE ACR,6472.48
2021-03-24,Roku,Roku Native Display WWE ACR,6472.48
2021-03-25,Roku,Roku Native Display WWE ACR,6472.48
2021-03-26,Roku,Roku Native Display WWE ACR,6472.48
2021-03-27,Roku,Roku Native Display WWE ACR,6472.48
2021-03-28,Roku,Roku Native Display WWE ACR,6472.48
2021-03-29,Roku,Roku Native Display WWE ACR,4058.94
2021-03-30,Roku,Roku Native Display WWE ACR,4058.94
2021-03-31,Roku,Roku Native Display WWE ACR,4058.94
2021-04-01,Roku,Roku Native Display WWE ACR,4058.94
2021-04-02,Roku,Roku Native Display WWE ACR,4058.94
2021-04-03,Roku,Roku Native Display WWE ACR,4058.94
2021-04-04,Roku,Roku Native Display WWE ACR,4058.94
2021-04-05,Roku,Roku Native Display WWE ACR,4058.94
2021-04-06,Roku,Roku Native Display WWE ACR,4058.94
2021-04-07,Roku,Roku Native Display WWE ACR,4058.94
2021-04-08,Roku,Roku Native Display WWE ACR,4058.94
2021-04-09,Roku,Roku Native Display WWE ACR,4058.94
2021-04-10,Roku,Roku Native Display WWE ACR,4058.94
2021-04-11,Roku,Roku Native Display WWE ACR,4058.94
2021-04-12,Roku,Roku Native Display WWE ACR,4058.94
2021-04-13,Roku,Roku Native Display WWE ACR,4058.94
2021-04-14,Roku,Roku Native Display WWE ACR,4058.94
2021-04-15,Roku,Roku Native Display WWE ACR,4058.94
2021-04-16,Roku,Roku Native Display WWE ACR,4058.94
2021-04-17,Roku,Roku Native Display WWE ACR,4058.94
2021-04-18,Roku,Roku Native Display WWE ACR,4058.94
2021-04-19,Roku,Roku Native Display WWE ACR,4058.94
2021-04-20,Roku,Roku Native Display WWE ACR,4058.94
2021-04-21,Roku,Roku Native Display WWE ACR,4058.94
2021-04-22,Roku,Roku Native Display WWE ACR,4058.94
2021-04-23,Roku,Roku Native Display WWE ACR,4058.94
2021-04-24,Roku,Roku Native Display WWE ACR,4058.94
2021-04-25,Roku,Roku Native Display WWE ACR,4058.94
2021-04-26,Roku,Roku Native Display WWE ACR,708.25
2021-04-27,Roku,Roku Native Display WWE ACR,708.25
2021-04-28,Roku,Roku Native Display WWE ACR,708.25
2021-04-29,Roku,Roku Native Display WWE ACR,708.25
2021-04-30,Roku,Roku Native Display WWE ACR,708.25
2021-05-01,Roku,Roku Native Display WWE ACR,708.25
2021-05-02,Roku,Roku Native Display WWE ACR,708.25
2021-05-03,Roku,Roku Native Display WWE ACR,708.25
2021-05-04,Roku,Roku Native Display WWE ACR,708.25
2021-05-05,Roku,Roku Native Display WWE ACR,708.25
2021-05-06,Roku,Roku Native Display WWE ACR,708.25
2021-05-07,Roku,Roku Native Display WWE ACR,708.25
2021-05-08,Roku,Roku Native Display WWE ACR,708.25
2021-05-09,Roku,Roku Native Display WWE ACR,708.25
2021-05-10,Roku,Roku Native Display WWE ACR,708.25
2021-05-11,Roku,Roku Native Display WWE ACR,708.25
2021-05-12,Roku,Roku Native Display WWE ACR,708.25
2021-05-13,Roku,Roku Native Display WWE ACR,708.25
2021-05-14,Roku,Roku Native Display WWE ACR,708.25
2021-05-15,Roku,Roku Native Display WWE ACR,708.25
2021-05-16,Roku,Roku Native Display WWE ACR,708.25
2021-05-17,Roku,Roku Native Display WWE ACR,708.25
2021-05-18,Roku,Roku Native Display WWE ACR,708.25
2021-05-19,Roku,Roku Native Display WWE ACR,708.25
2021-05-20,Roku,Roku Native Display WWE ACR,708.25
2021-05-21,Roku,Roku Native Display WWE ACR,708.25
2021-05-22,Roku,Roku Native Display WWE ACR,708.25
2021-05-23,Roku,Roku Native Display WWE ACR,708.25
2021-05-24,Roku,Roku Native Display WWE ACR,708.25
2021-05-25,Roku,Roku Native Display WWE ACR,708.25
2021-05-26,Roku,Roku Native Display WWE ACR,708.25
2021-05-27,Roku,Roku Native Display WWE ACR,708.25
2021-05-28,Roku,Roku Native Display WWE ACR,708.25
2021-05-29,Roku,Roku Native Display WWE ACR,708.25
2021-05-30,Roku,Roku Native Display WWE ACR,708.25
2021-05-31,Roku,Roku Native Display WWE ACR,522.88
2021-06-01,Roku,Roku Native Display WWE ACR,522.88
2021-06-02,Roku,Roku Native Display WWE ACR,522.88
2021-06-03,Roku,Roku Native Display WWE ACR,522.88
2021-06-04,Roku,Roku Native Display WWE ACR,522.88
2021-06-05,Roku,Roku Native Display WWE ACR,522.88
2021-06-06,Roku,Roku Native Display WWE ACR,522.88
2021-06-07,Roku,Roku Native Display WWE ACR,522.88
2021-06-08,Roku,Roku Native Display WWE ACR,522.88
2021-06-09,Roku,Roku Native Display WWE ACR,522.88
2021-06-10,Roku,Roku Native Display WWE ACR,522.88
2021-06-11,Roku,Roku Native Display WWE ACR,522.88
2021-06-12,Roku,Roku Native Display WWE ACR,522.88
2021-06-13,Roku,Roku Native Display WWE ACR,522.88
2021-06-14,Roku,Roku Native Display WWE ACR,522.88
2021-06-15,Roku,Roku Native Display WWE ACR,522.88
2021-06-16,Roku,Roku Native Display WWE ACR,522.88
2021-06-17,Roku,Roku Native Display WWE ACR,522.88
2021-06-18,Roku,Roku Native Display WWE ACR,522.88
2021-06-19,Roku,Roku Native Display WWE ACR,522.88
2021-06-20,Roku,Roku Native Display WWE ACR,522.88
2021-06-21,Roku,Roku Native Display WWE ACR,522.88
2021-06-22,Roku,Roku Native Display WWE ACR,522.88
2021-06-23,Roku,Roku Native Display WWE ACR,522.88
2021-06-24,Roku,Roku Native Display WWE ACR,522.88
2021-06-25,Roku,Roku Native Display WWE ACR,522.88
2021-06-26,Roku,Roku Native Display WWE ACR,522.88
2021-06-27,Roku,Roku Native Display WWE ACR,522.88
2021-07-26,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-07-27,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-07-28,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-07-29,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-07-30,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-07-31,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-01,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-02,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-03,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-04,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-05,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-06,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-07,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-08,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-09,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-10,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-11,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-12,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-13,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-14,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-15,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-16,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-17,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-18,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-19,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-20,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-21,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-22,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-23,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-24,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-25,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-26,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-27,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-28,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-08-29,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14
2021-07-26,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-07-27,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-07-28,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-07-29,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-07-30,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-07-31,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-01,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-02,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-03,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-04,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-05,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-06,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-07,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-08,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-09,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-10,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-11,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-12,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-13,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-14,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-15,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-16,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-17,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-18,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-19,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-20,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-21,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
2021-08-22,Samsung,Samsung (7-10ET) 8/21 RB WWE Summerslam,3842.0
